id,name,known_for_department,profile_path,popularity
505710,Zendaya,Acting,/3WdOloHpjtjL96uVOhFRRCcYSwq.jpg,6.4366
1976054,Rachel Sennott,Acting,/zvx8lP4p3gvijQLg235e3xjxrFG.jpg,6.4229
2084790,Xiao Zhan,Acting,/468n73j2sSJIbfZvsIZvDpvUaS8.jpg,6.4188
6161,Jennifer Connelly,Acting,/xawknXaXQBtUEATM3Qx2PV3SeZv.jpg,6.4158
2441662,Danielle Woodman,Acting,/sELwvrrarACQHNLOjxbZvcpakTX.jpg,6.4039
205,Kirsten Dunst,Acting,/yhLKGjuiMMdbGnFrR8AREkCZcVF.jpg,6.4031
10859,Ryan Reynolds,Acting,/trzgptffGvAlAT6MEu01fz47cLW.jpg,6.3915
1341,Donnie Yen,Acting,/hTlhrrZMj8hZVvD17j4KyAFWBHc.jpg,6.3679
3416,Demi Moore,Acting,/wApParZYBDi4yxekjfxjKEifJYh.jpg,6.366
5292,Denzel Washington,Acting,/jj2Gcobpopokal0YstuCQW0ldJ4.jpg,6.3577
3032312,Noah Beck,Acting,/67BJ1o03CpMbRj40jjiAG13TqPe.jpg,6.3535
1955840,Afra Saraçoğlu,Acting,/m4TXmHtDjtdFTRJPYVberQM1H6T.jpg,6.3349
148360,Ajith Kumar,Acting,/bCS0pp7YNHoXJvHObBLoOJRUUYs.jpg,6.3275
9273,Amy Adams,Acting,/ify7UiQkVMQ0uCUX0F0AuzLK1vS.jpg,6.2839
35742,Shah Rukh Khan,Acting,/d8jQehnCiGuLhZbs1DyB2uDu5BA.jpg,6.2646
78110,Scott Adkins,Acting,/9NRr2a1riIn5CWn5McZLJlk4vxR.jpg,6.2645
1594612,Wang Yibo,Acting,/5akr656RvJX8hl1pa1qZckfiQeF.jpg,6.2581
1326172,Lee Kwang-soo,Acting,/eqjZXCV4EutnoVxZwOveK6Nl5W9.jpg,6.2527
3503861,Lu Yuxiao,Acting,/42fcXOMXCts1iEfJJpOBFPVwMLW.jpg,6.2455
2037,Cillian Murphy,Acting,/llkbyWKwpfowZ6C8peBjIV9jj99.jpg,6.2388
1181313,Maisie Williams,Acting,/5RjD4dDpRDAhalFtvcUj7zdLWYB.jpg,6.2321
1038,Jodie Foster,Acting,/8DAd9knKivHR4CCStxlNEQXzjIh.jpg,6.219
1337,Tony Leung Chiu-wai,Acting,/nQbSQAws5BdakPEB5MtiqWVeaMV.jpg,6.2094
18973,Mila Kunis,Acting,/6Lp9qPkMO740Hcp8NBYZZLWWvJF.jpg,6.208
1161474,Yuki Yamada,Acting,/1oRe8UYddBYzyqAjlSwMTIFgg4K.jpg,6.2041
120429,Bhumika Chawla,Acting,/bHYS02elIbafREPXW77aTWgN58f.jpg,6.1806
55638,Kevin Hart,Acting,/byiNydUlM6oP8diA7WMvYbNM7a1.jpg,6.18
146624,Vivian Chow,Acting,/mejpx1shZduknSiB395pa4eR0mz.jpg,6.1667
63,Milla Jovovich,Acting,/usWnHCzbADijULREZYSJ0qfM00y.jpg,6.1604
1599857,Yu Menglong,Acting,/xBiX3svunAbFMZ3skJwLt8Z1F6Z.jpg,6.1566
1907997,Min Do-yoon,Acting,/bHHn3krbHyxQIWb4JbHkPlV6Uu1.jpg,6.1393
116925,Trisha Krishnan,Acting,/jfeAV0VeAQhKONzIv1UEYbklJGn.jpg,6.139
231909,Amy Yip Chi-Mei,Acting,/o1VQmHdMd1pzTp4VjKpu5D192WU.jpg,6.1311
2590519,Han Yi-seul,Acting,/3VeE7R9ism39ZSftTeQ3hJdNI7F.jpg,6.1301
2453,Mary Steenburgen,Acting,/yJhfuqS3yXW7kLSyvRU6n3b35mq.jpg,6.1289
1635842,Dean S. Jagger,Acting,/9iJBvpPJ5Ws4Vy2ex2QGdDJgfun.jpg,6.1177
96614,Song Jia,Acting,/m7PO1YRm8xa0vHzS7vlgVxWzIbI.jpg,6.1061
11661,Kate Hudson,Acting,/s79lH1QzEg2fkXULKBxRmU9aNr8.jpg,6.1
3646314,Shiena Yu,Acting,/y0BzaRTsDNVZu92u8wtp2r8gTEs.jpg,6.0941
42740,Christopher Atkins,Acting,/jLuwUuLaPaLYHUJ8pqzNwnr2IyG.jpg,6.0924
2374721,Han Seo-ah,Acting,/hfcHoS3o2sCLkZHJpqcnSIDaEav.jpg,6.0904
1773397,Danny Ramirez,Acting,/1CMMfxwMYOme8AOrl4kZS12nJpM.jpg,6.0833
17697,John Krasinski,Acting,/pmVGDb6Yl6OyFcHVGbu1EYNfyFK.jpg,6.0801
12670,Takuya Kimura,Acting,/sswCg8kvFsgSaVJwcIKKe4K7jOe.jpg,6.0728
3895,Michael Caine,Acting,/bVZRMlpjTAO2pJK6v90buFgVbSW.jpg,6.0664
303927,Karthik Muthuraman,Acting,,6.0593
71189,Cobie Smulders,Acting,/1b0mYokcGsfFRge4bjXlS5ihtek.jpg,6.0558
62220,Lauren Cohan,Acting,/zJ9nZ5jqQTUD55GLKbgfiKlUoBN.jpg,6.0515
4587,Halle Berry,Acting,/yfAJMERSlDIZD1iy6Aab8bArcCK.jpg,6.0351
2631253,Zhang Jingyi,Acting,/yWGNWknWP8pJmfLr3o0AMz5QTzi.jpg,6.0262
2230991,Daisy Edgar-Jones,Acting,/uhrgWinc0W2Q1K0ynUmyTaWd8dv.jpg,6.0193
57755,Woody Harrelson,Acting,/igxYDQBbTEdAqaJxaW6ffqswmUU.jpg,6.0177
34847,Emma Roberts,Acting,/utggW2yIufP3A5CGdT8H5mXyGLs.jpg,6.013
55934,Taika Waititi,Directing,/aH6MgwFhomAPNBRPyO2fhpU5kbk.jpg,6.0073
87942,Athena Chu Yan,Acting,/gI2onXp0H5tr2aBN6f0SLjYpqUG.jpg,6.0008
59860,Alice Eve,Acting,/tJUSx0Cw7pCnRsCWbGTX2POiTKM.jpg,6.0008
2963,Nicolas Cage,Acting,/y1RtezurZYveYkVNRht7CwEgSYY.jpg,5.9975
3141,Marisa Tomei,Acting,/f68nmyE9we5ABfa3YVvv9rZSrq4.jpg,5.9959
56730,Cole Sprouse,Acting,/mQAXL0rUGwX316d1FBBQmloZzHu.jpg,5.9916
2039,Brendan Gleeson,Acting,/ctPPJu5ZYDZr1IPmzoNpezczrm0.jpg,5.983
26723,Katheryn Winnick,Acting,/vQSqH3ybDWZHZIqX4NZKhOCXAhQ.jpg,5.9782
8170,Eva Mendes,Acting,/uj6IaUDEUB7swj46dPjHAi3TEk4.jpg,5.9762
12214,Gillian Anderson,Acting,/60fOJNhmfEmyskQDmHStSMHRjgK.jpg,5.9757
17419,Bryan Cranston,Acting,/npIIZJGSrcJIJ6yHdmbqO6Jzo5I.jpg,5.9592
16431,Sam Elliott,Acting,/1K2IvGXFbKsgkExuUsRvy4F0c9e.jpg,5.9512
1177942,Kento Yamazaki,Acting,/k3o9F4J4rfPXA7YEcpIJkZqREpb.jpg,5.9385
6574,Clancy Brown,Acting,/1JeBRNG7VS7r64V9lOvej9bZXW5.jpg,5.9382
3894,Christian Bale,Acting,/7Pxez9J8fuPd2Mn9kex13YALrCQ.jpg,5.935
1767250,Ariana Greenblatt,Acting,/lwIqQLPotJHr44lfNsEOnE6IYsf.jpg,5.9319
524,Natalie Portman,Acting,/edPU5HxncLWa1YkgRPNkSd68ONG.jpg,5.9304
77122,María Valverde,Acting,/ed3z5iYXw6t9XxRJDx8q1g7eWiy.jpg,5.9287
17244,Hayden Christensen,Acting,/hqEgJYEUvZvL9ytmmiYBbbt63qd.jpg,5.9147
29369,Melanie Griffith,Acting,/mq5VpOSPlNxSHqccXXZiy0LBXgC.jpg,5.9002
3715203,Kerimhan Duman,Acting,/76iXSvJeUj3kknrgmVwk03NVPNf.jpg,5.8896
1196960,Alec Utgoff,Acting,/zYtPKsXbeUg8kR2UqADdgKDfvJ1.jpg,5.8878
2203,Neal McDonough,Acting,/3mI3i1CpjATSCta1Tb2qsyl1KCh.jpg,5.8866
34901,Joanna Lumley,Acting,/omQvLqkQf9yemMroaj6MJbf37sf.jpg,5.883
49624,Jensen Ackles,Acting,/vFegIjLLQGwPn6af4SE9LAbnGNE.jpg,5.8823
72129,Jennifer Lawrence,Acting,/mDKMsjOMytyBiy7MHNZTa7gp7wj.jpg,5.8786
120724,Jaden Smith,Acting,/1SL4I3yUvIjzeBzURzyMlQZgN2o.jpg,5.876
3025043,Rand Geiger,Production,,5.8686
2553248,Angela Giarratana,Acting,/4zaXSQ6cP45zBv5Ngb9SfudEZS4.jpg,5.8673
2484644,Kim Hee-jeong,Acting,/3GxSLhLzUa26ZffrJPOjsIBU7WW.jpg,5.8643
1904058,Lee Jun-young,Acting,/zH8kiGox6n3FD82MKEhUq79X6gj.jpg,5.8583
17838,Rami Malek,Acting,/ewr46CGOdsx5NzAJdIzEBz2yIQh.jpg,5.8536
1067849,Kim Go-eun,Acting,/9IiR3lsMK0BkBJGeQFTeBoLxEQl.jpg,5.8396
122503,Liu Yifei,Acting,/rXtN9j6pnMsMb8D016NXV40tFv0.jpg,5.8367
2165598,Arthur Chen,Acting,/rP046czFxScpvRiinBAwJtc3302.jpg,5.824
9824,Diane Kruger,Acting,/o5gVowcjVw4ThYi0L3883Y4X7kH.jpg,5.8223
11318,Holland Taylor,Acting,/jt9yFB3nLfZQ0c1DcnvvcfA11gB.jpg,5.8175
29528,Matthew Rhys,Acting,/8uktKexgPn0tsW3dsXVNqkqiNh7.jpg,5.8162
2888,Will Smith,Acting,/8TlKqbXYgHmmaEoPBJ7djJ8Rxxa.jpg,5.8072
5165492,Aliya Raymundo,Acting,/92q60sepBhfLIcAMiJugREPk0CN.jpg,5.8066
3541242,Maanasa Chaudhary,Acting,/9If2kbsV6ewbsUKviyvyYC5xJ2G.jpg,5.7903
1204,Julia Roberts,Acting,/mQ7076pL4Ac0ZzY4w31labWIdQt.jpg,5.7815
3186373,Cha Woo-min,Acting,/tTpNGMkd0DJPe6fJD8qfs0fmyO5.jpg,5.7771
1371297,Adria Arjona,Acting,/1pRUjjrhnn1EzFz5dxbFAxcSCBC.jpg,5.7758
1115225,Dulquer Salmaan,Acting,/8AT3qDRakZQSZ6HVj7sQFUzN07N.jpg,5.7737
1875711,Ahn Eun-jin,Acting,/toT4KbM9gsPeWJNA7tiT25IUvIO.jpg,5.7708
4513,Elizabeth McGovern,Acting,/e69zJZNlRMDGaXuYaybnCPiJ8Cy.jpg,5.7704
8167,Paul Walker,Acting,/q2PLqKHYCs35HR7QybaNPH3JT96.jpg,5.7681
78749,Hrithik Roshan,Acting,/5O7WrWe84WDFj7td64NVsobtHf3.jpg,5.7587
66446,Lucy Punch,Acting,/ekN2oVMAFMJrO0I2o5tM5auYCIl.jpg,5.7547
1336,Jet Li,Acting,/c4s8INzU0ZAujCQ1YmphCmcsNzl.jpg,5.7427
16851,Josh Brolin,Acting,/7QpneI3HoZCCDVPyWx3p3t7yeo7.jpg,5.7389
62861,Andy Samberg,Acting,/jMXU5oG3i93SH1yhkpbBGskFiJl.jpg,5.7315
6968,Hugh Jackman,Acting,/oX6CpXmnXCHLyqsa4NEed1DZAKx.jpg,5.7135
6885,Charlize Theron,Acting,/ie1KbeYFG5E0GVr1QP7tDNuXvga.jpg,5.7134
56734,Chloë Grace Moretz,Acting,/j9d4i2xsLGUhwpuy5y0fkx1qAcz.jpg,5.6984
79473,Bea Arthur,Acting,/l9ELbYtl5acOfvgiqYuKY9R2upM.jpg,5.6933
1752058,Rishab Shetty,Acting,/eRaOUg2B02XH1l6P4juGzaPDr3u.jpg,5.6915
543530,Dave Bautista,Acting,/snk6JiXOOoRjPtHU5VMoy6qbd32.jpg,5.6835
19961,Nina Dobrev,Acting,/9yRpKj2N4jADEkWe4sm4MT5W080.jpg,5.6812
95686,Dylan Sprouse,Acting,/1kAWq60C8NpEkDsUMz4dVUo5YTH.jpg,5.6684
142626,Aditya Roy Kapur,Acting,/5rO5U3JnAUGzJJ4ghCosHYNGPYi.jpg,5.6681
27319,Christoph Waltz,Acting,/jMvLGCVXLaBqjRLf5olyvEucZob.jpg,5.6678
28410,Jake Busey,Acting,/3WknfRePAvwFJfrbYVvfYXTQCh9.jpg,5.6615
17328,Rufus Sewell,Acting,/fVQ04mfnOZj9rB73VT3B7spRdeD.jpg,5.6502
1295762,Keerthy Suresh,Acting,/fTdgSinsAitdujBBEUEA72GY0pv.jpg,5.6483
1181303,Chloe Bennet,Acting,/4qvbabAnuLBEY1K262pn8sMHtVw.jpg,5.6479
18918,Dwayne Johnson,Acting,/5QApZVV8FUFlVxQpIK3Ew6cqotq.jpg,5.6429
17605,Idris Elba,Acting,/be1bVF7qGX91a6c5WeRPs5pKXln.jpg,5.6396
71580,Benedict Cumberbatch,Acting,/wz3MRiMmoz6b5X3oSzMRC9nLxY1.jpg,5.6235
3897,Katie Holmes,Acting,/gDhc9rLbhpXdY8lISD7yPiIhvp4.jpg,5.6234
83271,Glen Powell,Acting,/fUnIaJkdgvQTztyR1nLeUceSzly.jpg,5.6099
164945,Sarah Shahi,Acting,/crKD1ax5wRRZ4QM7nQyH8K2deaA.jpg,5.6056
19211,Ian Somerhalder,Acting,/x0pfPTV0ryFmhz4fju3Depx4NLp.jpg,5.6033
2271410,Ethan Slater,Acting,/xIgqyrM78FPt7Pb2Vv3IvJcnOWS.jpg,5.6021
516473,Raghava Lawrence,Acting,/eEY77s1tI9U4b3UCH7T3AZ4EI5K.jpg,5.5974
930298,Ishaan Khatter,Acting,/a71GZNDh1zxr182cHXr1z4UmXO0.jpg,5.5967
1075789,Razane Jammal,Acting,/nFFZGLhGera8UHImoKNMU63tSDP.jpg,5.5948
1335818,Taylour Paige,Acting,/kCSH5Ihy22arcQFUBzSsMVnguBX.jpg,5.5819
1589101,Matilda De Angelis,Acting,/xL6Ky35uDDz9L4qWkMF2cTjGkbn.jpg,5.581
1243099,Grace Van Dien,Acting,/1yKimLonnxA4Fu1a7WW0thxeBeT.jpg,5.5527
21356,D. B. Woodside,Acting,/xdyGewr108rQWojpYlKw2QjrxCz.jpg,5.5488
3102321,Marissa Bode,Acting,/9n4IPNHY3Yp9JGDx8syinu9z7DX.jpg,5.5472
62423,Lam Ching-Ying,Acting,/7pheGOKN9qh2bjn68Wh7LZ3jS5u.jpg,5.5432
43661,Takeshi Kaneshiro,Acting,/mOxNGub5nW9i35FQrg6gltW3PQd.jpg,5.5432
41229,Meg Foster,Acting,/6T6GeL0hNcsI5xtf4I5QMJv6xB7.jpg,5.5354
2037565,Xiao Shunyao,Acting,/3i8gQw7jdauEvK8oyblkdnmYohI.jpg,5.5253
1080542,Jenna Coleman,Acting,/pylSrUkaLzDvfflyMnU32eY0vrN.jpg,5.5203
990393,Erin Moriarty,Acting,/dG7gLzlZCjZkjKMyoGIL8h5wjRj.jpg,5.517
13548,James Spader,Acting,/uET0mbf2bMkUXbRb1Oxi8Qjqcw3.jpg,5.5131
34490,Sarah Paulson,Acting,/tJnhBV516yrekR3hTDUw15UMbxS.jpg,5.5113
117995,Alissa Skovbye,Acting,/smnFa3aKNJyzwtYmGQThBsXHG4J.jpg,5.5019
130640,Hailee Steinfeld,Acting,/3Zfp2akzycKEgUotP4DEJgOPqVj.jpg,5.5003
25663,Thomas Brodie-Sangster,Acting,/ovfgjgaE7aAXKYaemABX6pJFwRk.jpg,5.4865
94185,Shailene Woodley,Acting,/gL2NvHKW9wAH3qkZuJ76ULUiArB.jpg,5.482
2283930,Piper Rubio,Acting,/5Bt8p5uRlfLjOn64k1gTiSjmL8q.jpg,5.481
57607,Stephen Chow,Acting,/vCCyAspvQDFmOB2SJj0X7Wr2gil.jpg,5.4732
109434,Huang Xiaoming,Acting,/eIC3tenhlbFtaGnFXhta7e25avQ.jpg,5.4702
86654,Austin Butler,Acting,/atdAs4pFGjUQ4m2W8kJYly7N6cC.jpg,5.4668
239019,Kit Harington,Acting,/iCFQAQqb0SgvxEdVYhJtZLhM9kp.jpg,5.45
113810,Brahmanandam,Acting,/zh6nWEIy3l1dsZA9EDuDezq867b.jpg,5.4472
81244,Akira Ishida,Acting,/jnW2Gn2NlR2uwOCeyOuzypnTmkH.jpg,5.443
34485,Lauren Holly,Acting,/bWQsB6ueNNkygxCiIxyKznQAiOK.jpg,5.4429
22108,Skeet Ulrich,Acting,/moyTBJUTl82PaAhm8aHGwlvKr7r.jpg,5.4407
1355203,Wan Qian,Acting,/rVxTMO5xafnhbXJFXNKI1yJqcOC.jpg,5.4406
1303037,Taron Egerton,Acting,/uCaPhyKAQIfEzAWWCYIrO2004CB.jpg,5.437
33259,Jennifer Love Hewitt,Acting,/kRySMLtckE7tl6136y0yzFYpUfE.jpg,5.4336
8691,Zoe Saldaña,Acting,/vQBwmsSOAd0JDaEcZ5p43J9xzsY.jpg,5.4318
1899034,Anaswara Rajan,Acting,/bXPL7hkQCkkpb3X3Jt4YO5vEOK2.jpg,5.427
229031,Peyton List,Acting,/b1rEqHlkyHwRtockTE7WQNLyu9t.jpg,5.4176
3295426,Ayanna Misola,Acting,/dkxVPvNEzqUPvxuVak50GzZkWGk.jpg,5.414
1253353,Noah Centineo,Acting,/kXLuzSWRqM2P45uNcgb0v3H8dnE.jpg,5.4127
1425934,Nicholas Galitzine,Acting,/hG4rH7eBMs117746bBOd8fUa4PA.jpg,5.4105
3914706,Chase Infiniti,Acting,/2goENGgg9OCz7qjMmm0HNxV9Kjj.jpg,5.4089
70456,Emily Browning,Acting,/silK3Pdugbf1YOtIdXev1eZxzvF.jpg,5.4089
1622590,Bruna Marquezine,Acting,/mGDhenXwsFRaaz1PjbJjDkn2snc.jpg,5.4047
40481,Luis Guzmán,Acting,/kSdxUckOJj9R5VKrLUnRy14YhNV.jpg,5.4036
934289,Kiernan Shipka,Acting,/t2FWVLTIhVRIa398mQAfN4thO5R.jpg,5.4032
66761,Leon Lai,Acting,/muGAHc7aIQZQ5HwldoJElqz4dZx.jpg,5.3968
25072,Oscar Isaac,Acting,/dW5U5yrIIPmMjRThR9KT2xH6nTz.jpg,5.3962
4174,Claire Forlani,Acting,/4xy9tARkNN3nAnDhHvMSeEt18mz.jpg,5.3953
380,Robert De Niro,Acting,/cT8htcckIuyI1Lqwt1CvD02ynTh.jpg,5.3927
2657490,Sena Natsuki,Acting,/wHTdQH2KSRXHfLMYFIW9e72HwDo.jpg,5.3738
129104,Melissa Benoist,Acting,/1F0fCPNhb5W0WyFe8Tszfbx1DEp.jpg,5.3657
3582449,Micaella Raz,Acting,/xJqsMSJT9D7ggk1LT9oVu2qcdcg.jpg,5.3642
3513082,Gabriela Andrada,Acting,/h8cAdDqbDK2ayGIuxQQdNCzyCsb.jpg,5.36
56861,Tony Leung Ka-fai,Acting,/n5XtznlOfGSfYvckuxCiTapG4tB.jpg,5.349
149979,Connie Booth,Acting,/qyPfZ7GcqSGNBCFjaOCWFOBSPzS.jpg,5.3475
70851,Jack Black,Acting,/59IhgCtiWI5yTfzPhsjzg7GjCjm.jpg,5.3443
343,Taryn Manning,Acting,/obE0w8SVx7Hq773KY2DCxK1j2GF.jpg,5.3429
2493492,Ding Yuxi,Acting,/ellcOuCs2mo1Oh9zO2Qhb0OoZ4d.jpg,5.3364
4391,Charles Dance,Acting,/3xHwq5lchAI6mfW0aGQOEijexv6.jpg,5.3327
1391533,Christine Hung Hiu-Wan,Acting,/Lgq3VIc3Dna23qI1y7wcWjsU7V.jpg,5.3317
572541,Caleb Landry Jones,Acting,/8M5lPHrERwAIfWK56RkH30FOjhV.jpg,5.3171
1537084,Siena Agudong,Acting,/yztIHfFmlKpJnMtFlq5aAfsXQvp.jpg,5.3122
1260846,Asami Kanno,Acting,/apZNhSmx2EeJyN6sXAttvKQYOzy.jpg,5.3104
228059,Juliana Paes,Acting,/eDj36IQIhgONQ2G4uC9cdZYE42s.jpg,5.3088
72607,Mieko Harada,Acting,/9arVe7Qk3lIgJeuhSroy9nEL8qF.jpg,5.3049
1902690,Michelle Randolph,Acting,/hbe4RPaEzZCvLvyWxV6tvwcFQo4.jpg,5.3018
27578,Elliot Page,Acting,/eCeFgzS8dYHnMfWQT0oQitCrsSz.jpg,5.299
236075,Michael Miu Kiu-Wai,Acting,/gJt4HBE493fHSBjHezSuA75VQ4A.jpg,5.2901
1397246,Barış Arduç,Acting,/nLQ9ubRuIBSSotSNDsuQ5XKnw4C.jpg,5.2874
143358,Li Xuejian,Acting,/22QFJKWJPNj3O3A6PdRKJc0qeKK.jpg,5.2844
2791233,Go Youn-jung,Acting,/yQcX0c5q65CFax9kAEkZl0a8HZc.jpg,5.2796
14405,Courteney Cox,Acting,/yA8dicwtcVuxG3gh94QsaRb5gNb.jpg,5.2763
454,Michael Peña,Acting,/ft9e3EX4JG9MwK9pXwgbJ8ZvFoV.jpg,5.2654
886,William Fichtner,Acting,/wWtJOoaNAwPparpzMNuRBjvxwEf.jpg,5.2597
1845057,Woo Do-hwan,Acting,/lxnRVi1WxA0Ylx5V2kciv7SZ4Yw.jpg,5.258
54697,Dave Franco,Acting,/2diSplvpzCE5CrIKvTaplCKvwPq.jpg,5.2554
21657,Vera Farmiga,Acting,/5Vs7huBmTKftwlsc2BPAntyaQYj.jpg,5.255
56863,Miriam Yeung Chin-Wah,Acting,/3NgovoC2nnHOFq7vr6j7m6URS7V.jpg,5.2504
19728,Mark Harmon,Acting,/jDRXlmBItH9IyXk9UhafpOSBIq7.jpg,5.2395
3913173,Aiko Garcia,Acting,/jZkiB3Db7kipQzmukIEAudlGFNN.jpg,5.2352
11288,Robert Pattinson,Acting,/8A4PS5iG7GWEAVFftyqMZKl3qcr.jpg,5.229
1137824,Mia Goth,Acting,/rwko7XVaKFcJH1dtAIIsrgLMzHb.jpg,5.2289
1624816,Jameela Jamil,Acting,/jDtj84p40xmZ8jAua4wUw0JN6Ih.jpg,5.2204
1524100,Tom Blyth,Acting,/q8bkN1GvXqjs1ZGFYWViH9o2WDq.jpg,5.2161
18514,Asia Argento,Acting,/dYbYNxMnqhNyAJyrPU7e2C9jcRz.jpg,5.2146
1016168,Lily James,Acting,/7UN8GVsDzccK9UVYzMx3hooLyzZ.jpg,5.2107
65717,Jon Hamm,Acting,/mrXE5fZbEDPc7BEE5G21J6qrwzi.jpg,5.1935
15217,Zack Snyder,Directing,/iD0GDqkvJXDXiNEZej198hjt3Tt.jpg,5.1835
2882,Diane Lane,Acting,/6OfP3vFMuCL51zamFKgb8aS74hs.jpg,5.1829
53714,Rachel McAdams,Acting,/2zyOjda95OfAAsJvuwTV0UaznPZ.jpg,5.1676
993774,Rachel Brosnahan,Acting,/fgqhKKmHko115dbfHKWHmC83814.jpg,5.1651
580225,Andrea Jeremiah,Acting,/2AgkEtyffeAU5ikwbpvpjfnDWMt.jpg,5.1609
126736,Duan Yihong,Acting,/id7h8vSCwcbpxpDAv8WnqOBg02X.jpg,5.1589
63312,Yvonne Strahovski,Acting,/2IQEjn5T8urx6ikXM87QGs5MrWg.jpg,5.1534
37153,Zoë Kravitz,Acting,/zx74kkI931iiQATJybvRKWYnOe9.jpg,5.151
2191938,Mamitha Baiju,Acting,/9ySiE3j7ep16fhKi3u5iq5rbOk6.jpg,5.1507
1059597,Zoey Deutch,Acting,/i7KQJVFo8isaNOSs1ORvj4e2GXY.jpg,5.1504
85144,Candice King,Acting,/qy290E0X2o1NZwhGyiGSmMi1tyB.jpg,5.1499
1372,Karl Urban,Acting,/7Y96dAfg0HcFrcLjlD5eD9N0uj4.jpg,5.1397
1072750,Fahadh Faasil,Acting,/wmkwZWFHqMptqdt4HacMIAe8OBP.jpg,5.1393
1264506,Alejandro Salomon,Production,/4Oj59VWr9MKAx4JW90q7Jf3E01i.jpg,5.1379
62426,Michiko Nishiwaki,Acting,/aToxF8fTOLUmFL5iXlVYXGI2HlA.jpg,5.1334
418,Robert Patrick,Acting,/cWWx1huDv1s1K9BrbqFMHv5Lc46.jpg,5.1319
74688,Keke Palmer,Acting,/fXiKInUmPLs5F53yv2KZSuCXHJZ.jpg,5.1283
937348,İbrahim Çelikkol,Acting,/8kvbL2u92TcEMUntyGNzJEXVN7u.jpg,5.1215
2146942,Freya Allan,Acting,/8RuLG2mePw8YgFNUjWROBuxMrwT.jpg,5.1164
527393,Dylan O'Brien,Acting,/czezuHTxpLqtMqHwmK74WtvdPYC.jpg,5.1148
1278500,Courtney Eaton,Acting,/jmDszxVsDdNf2ZUCqRkWPu5ltv3.jpg,5.1145
1496231,Asuka Kudo,Acting,/w5Jy8kaDzIRxt5MdMkXxjRhN77X.jpg,5.1134
4430,Sharon Stone,Acting,/AqwJtz1uoXVbYBfPq1vT3dLL0ce.jpg,5.1095
230777,Jessica Hsuan,Acting,/3hp9D2B1Y7L7imPUHCpHiNgxSY.jpg,5.1078
99691,Tang Yan,Acting,/eW3F16Namf5EoCmeWaTdkd3ncoH.jpg,5.0977
64856,Michael Jai White,Acting,/YPoHYuzR37wFpPpwEXZYQlhLln.jpg,5.0971
10828,Guillermo del Toro,Directing,/gldeyCtKcaqnK1v4Vu9vqayhzUQ.jpg,5.095
70690,Ken Lo Wai-Kwong,Acting,/aecWmrSbnZTTnBJ8vgyNAaphOLp.jpg,5.0901
57207,Tony Jaa,Acting,/anBSs0nh4n4cpiwRl5QmjT5zRrt.jpg,5.0792
51072,Kate Mara,Acting,/xZYD8wYHMmN9dMMPiohnKEFoTGx.jpg,5.0685
150903,Gong Yoo,Acting,/ocGoFb6TrK3uWGXt4WnuibUG1vD.jpg,5.064
23459,Sienna Miller,Acting,/ygv1xVsgLlfCG1DJD0cuRmZqM1V.jpg,5.0591
1816461,Johnny Huang,Acting,/mc7HlXJU0Sr5WkodEHS3csaxi6E.jpg,5.0589
1772,Anna Faris,Acting,/y3YKNr4qPPJZ9w4lR2a3yySKotd.jpg,5.0564
74022,Gao Yuanyuan,Acting,/aotqhWAseCbgq2HYDP3So5j5qg5.jpg,5.0546
2271369,Wang Churan,Acting,/jHSQ3ZOfFhszPuz1kG0zkpHwe8N.jpg,5.0533
15112,Tom Selleck,Acting,/3JaeMTmbrufVo6BZsLVeRQ9V7JR.jpg,5.0509
592319,Molly Kunz,Acting,/rChSqdByPn0lvR1dFIZeQGyYNIM.jpg,5.039
1483976,Maddie Ziegler,Acting,/zMY7VuUUvJjzi52bERurbe8vKsR.jpg,5.0353
38673,Channing Tatum,Acting,/4TWmVfPdch0tvy1DLzVbof5HE7f.jpg,5.0349
1672869,Bai Jingting,Acting,/b3kmtLVQtgywB1QKWYHoNLsdqSO.jpg,5.0345
819,Edward Norton,Acting,/8nytsqL59SFJTVYVrN72k6qkGgJ.jpg,5.0335
2112859,Han So-hee,Acting,/8IvEOnqMjqJWcci3z44haH38Ee8.jpg,5.0317
1753914,Josephine Langford,Acting,/p0vn5FK4JZpfIC0DrtFCqDsV7nB.jpg,5.0279
134497,Kerem Bürsin,Acting,/aEVh7OLO0R2ggKNhAeuTKhrnhe4.jpg,5.0262
15735,Helen Mirren,Acting,/1reKRrsdsHXJaRVHVyOEg4oPTcZ.jpg,5.024
1616155,Linnea Berthelsen,Acting,/u2UOvGHI4IoVfJmtP1I8F68VR50.jpg,5.0096
556356,Vanessa Kirby,Acting,/5fbvIkZ02RdcXfZHUUk4cQ9kILK.jpg,5.0078
115150,Kaya Scodelario,Acting,/uVp7VarM5GX08hfCEGt63OM5c5c.jpg,5.006
78879,Xu Qing,Acting,/xRP9rBvOU6yrDPlMOuC2vZeQEWz.jpg,5.0058
2091759,Xu Kai,Acting,/wEfatQWa3v9tNtmgr5LOOmFSSJj.jpg,5.0045
1981044,Sophie Thatcher,Acting,/qVvPofENJI6czod3cFXjjEPUwsG.jpg,5.0029
37625,Andrew Garfield,Acting,/5ydZ6TluPtxlz5G8nlWMB7SGmow.jpg,5.0014
2044036,Felix Mallard,Acting,/aJ3JKEDkEBcbZN05bZ339F1487y.jpg,5.0007
